trip_id,date,time,driver_id,start_location,end_location,distance,duration,petrol_price,vehicle_mileage,weather,peak_hours,total_fare,Driver_Service,No_of_Seats,Car_Type,Driver_Wages
817979,05-12-2024,03:32:31,85493201,T Nagar,College Campus,29.3,41,94.17,19,Sunny,False,283.18,No,4,Sedan,0
455855,14-04-2024,13:05:44,99687086,T Nagar,College Campus,18.1,38,85.0,20,Rainy,True,138.46,Yes,6,Sedan,7134
276479,13-03-2024,10:22:01,2245584,College Campus,Anna Nagar,28.5,52,87.34,18,Cloudy,True,228.18,Yes,7,Minivan,8955
688624,22-06-2024,18:55:22,28585094,College Campus,Mylapore,6.7,52,87.26,13,Cloudy,True,74.2,No,7,Sedan,0
964530,07-03-2024,11:31:06,65738665,College Campus,Velachery,10.4,33,86.05,15,Cloudy,True,116.34,No,6,Sedan,0
84459,21-12-2024,18:21:02,26106661,T Nagar,College Campus,19.7,86,92.47,16,Cloudy,True,187.86,Yes,6,SUV,8802
749496,12-09-2024,11:38:09,36374117,College Campus,T Nagar,10.7,26,91.86,14,Sunny,False,126.37,Yes,6,Minivan,7813
489795,14-04-2024,18:29:16,61694797,Tambaram,College Campus,23.8,73,85.0,17,Rainy,False,232.05,No,4,Sedan,0
350192,28-09-2024,04:59:10,67250108,Anna Nagar,College Campus,5.2,56,89.33,18,Rainy,True,46.45,Yes,6,Hatchback,7467
249808,08-02-2024,08:06:44,72604068,College Campus,Anna Nagar,11.1,53,85.53,14,Cloudy,False,122.06,No,4,Minivan,0
844540,18-11-2024,14:09:57,67111070,Tambaram,College Campus,9.7,32,93.62,12,Cloudy,False,147.57,Yes,4,Hatchback,7912
626016,08-05-2024,14:54:19,66302709,Adyar,College Campus,7.9,60,87.61,18,Sunny,True,74.98,No,4,SUV,0
858082,08-11-2024,02:01:00,95458001,College Campus,Mylapore,5.9,24,92.33,15,Rainy,False,70.82,No,4,SUV,0
18863,09-02-2024,20:45:28,30003947,Mylapore,College Campus,5.1,49,85.63,17,Rainy,True,46.24,No,4,SUV,0
219073,03-08-2024,06:31:20,90950864,College Campus,Anna Nagar,7.1,25,92.63,12,Sunny,False,90.43,Yes,5,SUV,7461
414135,01-07-2024,15:37:30,5921411,Velachery,College Campus,15.5,73,89.12,19,Cloudy,True,119.96,No,4,Sedan,0
440628,28-05-2024,08:34:27,55109971,Porur,College Campus,19.6,26,85.44,18,Sunny,True,153.51,Yes,5,Hatchback,8983
71328,10-09-2024,21:57:00,26570348,College Campus,Velachery,13.1,25,92.87,16,Rainy,True,125.46,No,5,Hatchback,0
130181,17-03-2024,04:00:12,2343950,College Campus,Anna Nagar,14.7,39,87.27,12,Sunny,True,192.43,No,4,Sedan,0
637176,09-02-2024,03:55:43,52962951,Tambaram,College Campus,19.3,45,85.63,17,Sunny,False,160.41,No,6,Minivan,0
453813,30-06-2024,17:21:53,29218857,T Nagar,College Campus,8.6,30,89.66,16,Cloudy,False,79.52,Yes,6,SUV,8595
83658,30-10-2024,12:28:23,46966595,Velachery,College Campus,5.5,74,90.92,20,Sunny,False,41.25,No,7,Hatchback,0
666748,15-07-2024,12:08:28,86480735,College Campus,Tambaram,12.2,31,88.15,15,Cloudy,False,129.05,Yes,4,SUV,8320
850051,04-12-2024,23:56:49,70651225,College Campus,Adyar,11.1,85,94.45,19,Cloudy,False,107.6,Yes,7,Minivan,6677
484343,13-03-2024,16:02:39,87759102,Anna Nagar,College Campus,12.5,38,87.34,17,Cloudy,False,125.23,No,6,Hatchback,0
25007,05-04-2024,16:42:32,31110273,Anna Nagar,College Campus,12.8,51,85.77,14,Sunny,True,152.92,Yes,7,Minivan,7575
382292,09-07-2024,13:12:00,81639067,College Campus,T Nagar,23.2,22,88.4,16,Sunny,False,211.5,No,6,Hatchback,0
485514,26-09-2024,17:20:03,39117169,Porur,College Campus,25.8,22,89.32,14,Rainy,False,320.98,Yes,5,Minivan,5193
950130,23-12-2024,12:34:08,2026571,College Campus,Anna Nagar,23.0,31,92.31,14,Sunny,True,295.72,No,5,Hatchback,0
668324,19-12-2024,18:39:03,60581019,College Campus,T Nagar,21.0,53,92.98,12,Sunny,False,317.29,No,6,Sedan,0
279623,21-05-2024,05:16:23,31525061,Adyar,College Campus,28.9,72,86.65,19,Sunny,True,237.24,No,7,SUV,0
373810,16-03-2024,20:50:45,80818624,College Campus,Anna Nagar,27.2,62,87.22,19,Rainy,False,224.75,No,6,Sedan,0
243868,24-12-2024,10:51:34,50771471,College Campus,Tambaram,8.7,45,92.47,14,Cloudy,True,103.43,No,5,SUV,0
646251,08-06-2024,21:28:34,17636378,Mylapore,College Campus,9.2,60,86.36,19,Cloudy,True,75.27,No,5,Minivan,0
967094,23-02-2024,06:37:13,58467576,College Campus,Porur,27.4,81,85.31,18,Rainy,False,253.23,Yes,5,Sedan,7676
481187,13-06-2024,05:46:19,56255410,College Campus,Velachery,19.4,25,86.91,19,Sunny,True,173.04,No,7,Hatchback,0
63182,02-01-2024,23:19:39,56556692,Tambaram,College Campus,16.9,77,90.18,14,Sunny,False,212.28,Yes,6,Hatchback,5633
13912,15-05-2024,17:04:36,5111319,Adyar,College Campus,5.3,32,86.64,19,Rainy,False,47.13,Yes,4,Hatchback,6114
750157,25-01-2024,00:32:48,64318834,Porur,College Campus,9.2,50,87.96,19,Sunny,True,70.28,Yes,7,Hatchback,5120
215749,10-07-2024,20:15:05,30154547,Mylapore,College Campus,14.2,90,88.83,13,Cloudy,False,174.65,No,4,Sedan,0
202358,17-04-2024,11:36:05,66130778,Adyar,College Campus,10.4,24,86.23,12,Sunny,False,123.31,Yes,5,Minivan,6296
940702,14-11-2024,17:44:12,89485665,College Campus,Velachery,25.1,47,93.75,16,Sunny,True,286.79,No,5,Sedan,0
352823,02-07-2024,20:04:08,30154547,Porur,College Campus,24.5,79,89.36,14,Rainy,True,304.94,No,7,Minivan,0
430925,28-09-2024,13:47:48,31525061,Anna Nagar,College Campus,10.7,88,89.33,18,Sunny,False,95.58,No,5,SUV,0
206828,05-02-2024,03:07:52,26290481,T Nagar,College Campus,6.5,64,87.07,12,Rainy,False,77.82,Yes,6,Hatchback,6619
645105,23-02-2024,20:21:39,55876038,College Campus,Mylapore,15.4,69,85.31,13,Sunny,True,181.91,No,6,Hatchback,0
37151,06-11-2024,02:04:48,94843868,Porur,College Campus,5.0,61,91.37,19,Cloudy,True,46.89,Yes,6,Sedan,6471
41026,18-01-2024,15:09:12,82245150,College Campus,Mylapore,13.8,86,89.45,14,Rainy,True,171.94,No,5,Minivan,0
389278,16-12-2024,06:56:01,29860252,Velachery,College Campus,18.7,90,91.89,14,Cloudy,True,239.34,Yes,4,Sedan,8181
460849,16-05-2024,05:57:31,24592667,College Campus,Tambaram,6.7,23,86.25,17,Cloudy,False,66.29,Yes,7,Sedan,5471
575376,01-04-2024,21:50:03,82245150,College Campus,Adyar,19.7,56,87.21,13,Cloudy,False,218.06,No,4,SUV,0
728158,14-07-2024,01:25:28,41258565,College Campus,Adyar,11.6,47,88.59,15,Rainy,False,113.04,No,4,Hatchback,0
703882,17-09-2024,01:56:32,7908913,College Campus,Velachery,19.4,71,92.29,19,Sunny,False,155.48,Yes,7,Sedan,8154
520739,21-11-2024,08:53:15,66302709,Velachery,College Campus,28.3,79,93.56,12,Cloudy,True,430.26,Yes,5,Sedan,5747
547411,14-10-2024,21:27:05,12722089,T Nagar,College Campus,9.8,15,90.17,15,Sunny,False,97.2,Yes,6,Hatchback,8281
368224,03-02-2024,07:04:53,26056826,College Campus,Adyar,12.0,63,87.27,19,Cloudy,True,99.21,No,4,Sedan,0
615621,02-05-2024,03:58:04,92202103,College Campus,Mylapore,17.8,53,87.66,19,Cloudy,False,160.14,Yes,7,Hatchback,7782
624697,30-04-2024,10:29:54,63351213,College Campus,Porur,28.7,15,87.41,12,Cloudy,True,344.94,Yes,4,SUV,7360
232498,10-05-2024,21:56:28,82493791,College Campus,Velachery,21.3,20,86.59,18,Cloudy,False,184.44,No,5,Sedan,0
455449,06-10-2024,15:00:22,39544655,Mylapore,College Campus,20.9,49,89.3,20,Rainy,True,153.98,No,7,Hatchback,0
765754,14-05-2024,21:10:41,70651225,College Campus,Anna Nagar,9.7,17,85.87,17,Cloudy,True,95.54,Yes,6,Minivan,8999
347476,29-02-2024,15:13:27,60581019,College Campus,Mylapore,24.8,37,86.37,20,Rainy,True,208.84,Yes,6,Sedan,8721
958049,06-08-2024,08:16:47,85493201,College Campus,T Nagar,28.9,17,91.88,12,Sunny,False,398.3,Yes,4,SUV,6196
941497,27-11-2024,08:49:38,24356086,College Campus,Adyar,7.5,44,94.7,19,Cloudy,False,61.68,No,4,Sedan,0
106324,07-10-2024,22:03:12,41258565,T Nagar,College Campus,29.7,63,89.35,19,Sunny,False,230.45,No,7,Minivan,0
288310,25-08-2024,14:26:20,38301431,Tambaram,College Campus,10.5,22,91.38,15,Sunny,False,124.73,No,7,Sedan,0
715190,21-02-2024,08:39:05,27321395,T Nagar,College Campus,15.4,23,85.0,20,Rainy,False,117.81,No,4,Minivan,0
692657,31-12-2024,09:58:10,46617072,College Campus,Mylapore,22.3,38,93.38,16,Rainy,False,253.79,No,6,SUV,0
324836,04-06-2024,02:49:29,64001803,Mylapore,College Campus,6.3,58,85.45,15,Rainy,True,59.22,Yes,5,Hatchback,5367
332077,02-11-2024,15:25:09,17593208,College Campus,Mylapore,13.7,80,91.6,20,Sunny,False,122.35,Yes,7,SUV,5421
999338,06-07-2024,11:48:34,39117169,College Campus,Mylapore,24.5,63,89.81,12,Cloudy,False,302.55,Yes,4,Hatchback,7524
195623,21-04-2024,11:39:26,6145679,College Campus,Adyar,29.9,70,85.35,20,Cloudy,False,248.82,No,5,Sedan,0
366080,04-09-2024,15:03:38,56626489,Tambaram,College Campus,18.5,89,90.38,14,Sunny,True,197.06,No,7,Minivan,0
970582,26-02-2024,22:04:56,77173436,Tambaram,College Campus,13.5,75,85.87,14,Sunny,False,161.47,No,4,Hatchback,0
837286,26-08-2024,10:01:39,11977985,T Nagar,College Campus,23.6,90,91.05,17,Cloudy,False,208.56,No,7,Hatchback,0
540047,08-07-2024,09:32:04,97447828,Tambaram,College Campus,8.5,36,88.63,14,Cloudy,True,88.79,Yes,6,Minivan,5764
817211,27-08-2024,21:18:00,37775074,College Campus,Adyar,12.2,89,91.48,18,Cloudy,True,111.61,No,7,Sedan,0
157769,29-01-2024,13:22:51,58467576,College Campus,T Nagar,25.3,22,87.32,19,Cloudy,True,226.73,Yes,7,SUV,8264
248510,25-06-2024,07:13:44,34563216,College Campus,Anna Nagar,24.1,35,87.82,17,Rainy,False,242.77,No,4,Hatchback,0
230849,28-05-2024,17:23:16,75189975,College Campus,Mylapore,7.6,19,85.44,13,Cloudy,True,97.4,Yes,6,SUV,8424
848057,11-05-2024,19:27:59,31547454,College Campus,T Nagar,9.5,80,86.62,17,Rainy,False,87.13,Yes,4,Sedan,5285
463,30-12-2024,10:22:45,47586836,Anna Nagar,College Campus,22.6,71,93.58,14,Sunny,True,249.26,No,5,Hatchback,0
105653,28-08-2024,06:03:33,46617072,T Nagar,College Campus,28.9,53,91.08,18,Sunny,False,263.22,No,4,SUV,0
896860,28-06-2024,09:51:48,5921411,College Campus,Tambaram,29.5,79,89.77,14,Cloudy,True,312.11,No,4,SUV,0
416569,03-07-2024,12:40:35,10020860,Anna Nagar,College Campus,26.3,24,89.25,19,Rainy,True,222.37,No,6,Sedan,0
834337,08-02-2024,12:21:39,36865392,Anna Nagar,College Campus,28.0,38,85.53,13,Cloudy,True,331.59,Yes,5,SUV,8929
922880,26-09-2024,07:02:10,85394430,T Nagar,College Campus,21.3,32,89.32,14,Cloudy,True,244.61,No,6,Minivan,0
963622,31-12-2024,23:46:03,74436050,Porur,College Campus,23.0,22,93.38,14,Rainy,True,253.13,No,6,Sedan,0
470515,28-09-2024,14:25:10,50009429,Adyar,College Campus,6.6,42,89.33,12,Sunny,False,95.81,No,7,Minivan,0
132861,26-08-2024,13:14:16,25063096,Tambaram,College Campus,17.0,53,91.05,13,Cloudy,False,196.46,Yes,5,Minivan,5481
463136,16-11-2024,01:13:56,48780062,Tambaram,College Campus,17.1,52,93.73,17,Rainy,False,169.71,Yes,7,Hatchback,5192
438467,15-07-2024,03:04:47,56498221,Mylapore,College Campus,22.8,56,88.15,14,Cloudy,False,258.41,Yes,7,Sedan,5289
750548,07-08-2024,10:29:45,82728839,Anna Nagar,College Campus,7.5,60,91.93,15,Rainy,False,82.74,Yes,4,SUV,5293
800472,03-09-2024,08:35:39,74962232,Adyar,College Campus,17.6,82,90.7,16,Cloudy,True,164.62,Yes,7,Minivan,8850
154860,12-09-2024,02:36:43,579475,Mylapore,College Campus,29.6,76,91.86,13,Rainy,False,407.86,No,7,Sedan,0
298563,09-04-2024,00:57:35,59809680,College Campus,Tambaram,28.5,83,85.93,20,Rainy,False,202.04,No,5,SUV,0
600361,10-04-2024,10:34:51,39389640,College Campus,Anna Nagar,19.2,36,85.22,14,Cloudy,True,210.37,No,6,Minivan,0
449302,22-10-2024,05:11:54,93916926,College Campus,Adyar,6.8,80,89.61,16,Sunny,True,68.55,Yes,4,SUV,8378
140823,29-04-2024,19:27:30,54983135,Anna Nagar,College Campus,24.3,30,87.01,14,Rainy,False,294.5,No,6,Hatchback,0
778808,27-07-2024,08:18:25,26965604,College Campus,Velachery,5.8,73,88.83,12,Rainy,True,70.84,Yes,7,Minivan,8829
60722,21-06-2024,08:00:35,52545565,College Campus,Porur,24.9,22,87.09,15,Sunny,False,281.91,No,4,SUV,0
402989,22-12-2024,04:05:21,47770830,Adyar,College Campus,29.9,29,92.46,20,Cloudy,True,269.54,No,4,Hatchback,0
696725,06-12-2024,05:33:56,88278617,College Campus,Porur,16.3,67,93.76,16,Rainy,True,186.26,Yes,6,Hatchback,8107
434423,13-10-2024,01:57:28,53591964,Velachery,College Campus,20.0,70,89.87,20,Cloudy,False,148.29,No,4,Sedan,0
17555,08-02-2024,15:57:55,89559569,College Campus,Adyar,29.6,34,85.53,15,Sunny,True,303.8,Yes,4,Minivan,6156
65604,23-11-2024,15:49:02,86480735,College Campus,Anna Nagar,29.8,74,94.53,13,Sunny,False,357.54,No,6,Sedan,0
219233,07-05-2024,05:15:15,80829943,College Campus,Mylapore,7.3,35,87.56,20,Cloudy,True,62.32,No,7,Sedan,0
187252,11-05-2024,04:56:00,90960006,College Campus,Tambaram,27.4,50,86.62,13,Cloudy,False,301.24,No,6,Minivan,0
331241,09-02-2024,21:08:33,33234339,Velachery,College Campus,15.7,25,85.63,15,Cloudy,False,147.88,No,7,SUV,0
29506,25-08-2024,05:40:30,11273028,College Campus,T Nagar,24.0,41,91.38,18,Cloudy,True,201.04,Yes,7,Hatchback,5213
173726,02-12-2024,08:05:06,46966595,Velachery,College Campus,23.1,30,94.41,15,Rainy,True,283.51,No,7,Sedan,0
564158,25-06-2024,08:56:07,91350006,T Nagar,College Campus,7.2,77,87.82,16,Cloudy,False,71.13,Yes,7,Sedan,7794
748324,25-02-2024,23:27:53,64318834,Tambaram,College Campus,12.5,19,86.29,14,Cloudy,True,138.68,Yes,6,Minivan,8876
578269,21-12-2024,18:03:59,76420011,Velachery,College Campus,11.4,51,92.47,20,Cloudy,True,86.97,No,4,SUV,0
819621,12-09-2024,08:28:36,59882615,College Campus,Anna Nagar,21.1,88,91.86,16,Sunny,False,199.88,No,5,Minivan,0
617822,03-06-2024,09:20:07,98210127,College Campus,Mylapore,16.0,88,85.81,20,Cloudy,True,123.57,No,4,SUV,0
267340,07-12-2024,10:57:35,39232730,Anna Nagar,College Campus,22.7,80,93.88,15,Sunny,False,234.42,No,7,Sedan,0
485710,28-12-2024,00:35:39,88603307,College Campus,Tambaram,15.6,85,93.03,15,Sunny,False,159.64,Yes,4,Hatchback,5231
672417,15-01-2024,18:15:55,7858198,Tambaram,College Campus,5.6,30,90.08,18,Rainy,False,50.44,No,6,SUV,0
23433,12-06-2024,04:38:33,60250094,College Campus,T Nagar,5.0,79,86.43,18,Cloudy,False,46.82,No,7,Sedan,0
289528,26-12-2024,17:31:57,38537209,Velachery,College Campus,26.3,78,92.32,15,Rainy,True,291.36,Yes,5,Minivan,8637
581710,20-07-2024,20:52:01,93916087,Anna Nagar,College Campus,27.5,79,88.15,13,Rainy,True,363.62,Yes,5,Sedan,8263
874003,25-05-2024,03:38:14,2343950,College Campus,Porur,8.0,75,86.46,16,Sunny,False,71.33,No,5,Sedan,0
848156,09-06-2024,04:20:24,87488315,College Campus,Velachery,16.8,59,85.87,14,Sunny,False,200.94,No,6,Minivan,0
933141,16-04-2024,21:18:12,54001190,Mylapore,College Campus,26.6,55,86.15,13,Rainy,False,290.86,Yes,7,Hatchback,5591
703805,12-12-2024,12:45:12,6608430,College Campus,Anna Nagar,6.7,78,92.91,15,Rainy,True,80.92,Yes,7,Sedan,5499
362320,11-11-2024,19:18:50,88603307,Velachery,College Campus,20.3,83,93.4,15,Sunny,True,227.52,Yes,6,SUV,7202
207090,05-12-2024,19:37:29,26056826,College Campus,T Nagar,7.5,22,94.17,18,Rainy,True,76.51,No,7,Sedan,0
666555,31-07-2024,08:23:41,66946837,College Campus,T Nagar,21.2,26,92.08,18,Cloudy,True,211.48,Yes,4,Sedan,8485
393448,13-03-2024,02:26:30,81639979,Tambaram,College Campus,27.2,28,87.34,16,Cloudy,False,289.53,Yes,6,SUV,5972
31764,25-10-2024,12:20:52,26719158,College Campus,Tambaram,21.6,62,90.62,14,Rainy,True,272.64,Yes,7,Minivan,8922
93043,19-10-2024,00:41:41,11023448,College Campus,Adyar,29.8,42,89.35,12,Cloudy,True,432.68,Yes,4,Hatchback,8670
897062,17-11-2024,17:27:23,40746601,Velachery,College Campus,6.1,60,94.03,13,Cloudy,False,86.04,Yes,4,Sedan,6668
940540,12-01-2024,10:20:52,87759102,College Campus,Adyar,11.6,76,91.78,14,Rainy,False,136.88,No,5,Hatchback,0
671712,01-12-2024,02:41:28,6389421,T Nagar,College Campus,26.4,34,94.82,13,Cloudy,True,317.72,No,5,SUV,0
442580,25-04-2024,11:38:09,51688974,Adyar,College Campus,18.1,70,86.67,19,Sunny,False,148.62,Yes,4,Hatchback,6215
594041,28-08-2024,06:00:38,18818463,College Campus,T Nagar,9.3,30,91.08,14,Rainy,True,99.83,Yes,5,Hatchback,8781
585816,01-01-2024,15:59:33,48020105,Adyar,College Campus,13.0,31,90.25,16,Sunny,False,120.99,Yes,5,Hatchback,7949
822063,31-08-2024,17:26:37,97556110,College Campus,T Nagar,11.4,58,91.71,15,Sunny,True,115.0,No,5,SUV,0
838798,26-07-2024,14:59:08,24356086,College Campus,Anna Nagar,25.9,79,88.57,19,Rainy,False,217.32,No,5,Sedan,0
689977,02-09-2024,14:49:07,2245584,Anna Nagar,College Campus,17.9,62,90.94,18,Sunny,True,176.35,No,5,Minivan,0
566872,19-04-2024,01:37:15,96893333,Anna Nagar,College Campus,19.8,40,86.32,15,Cloudy,True,222.19,Yes,7,Sedan,5919
373797,14-07-2024,15:46:32,63024737,Porur,College Campus,20.2,84,88.59,18,Cloudy,False,178.95,Yes,4,Sedan,8347
601631,04-07-2024,16:02:47,85526442,T Nagar,College Campus,14.9,68,89.61,12,Cloudy,True,183.59,Yes,6,Minivan,5265
975654,28-04-2024,11:26:29,62891946,College Campus,Mylapore,19.3,83,86.64,20,Sunny,True,163.03,No,7,Minivan,0
26475,14-04-2024,08:05:25,26646392,Anna Nagar,College Campus,22.4,51,85.0,15,Rainy,True,209.44,Yes,5,Hatchback,6611
991563,23-04-2024,18:27:56,16845411,Porur,College Campus,20.1,65,86.61,12,Rainy,True,239.37,Yes,7,Minivan,7284
255834,29-08-2024,00:18:40,31918723,College Campus,T Nagar,25.2,17,91.02,14,Cloudy,True,294.9,Yes,4,Hatchback,6518
238894,30-12-2024,09:35:11,26606487,Porur,College Campus,15.1,65,93.58,12,Rainy,False,229.62,No,4,Sedan,0
453342,15-11-2024,07:06:27,27822861,College Campus,T Nagar,23.3,59,93.69,18,Rainy,False,236.49,No,7,Hatchback,0
815288,25-01-2024,13:33:08,65503395,Velachery,College Campus,7.0,69,87.96,17,Rainy,False,65.19,Yes,4,SUV,7812
836389,07-02-2024,22:35:48,74763087,Velachery,College Campus,17.8,35,86.19,14,Rainy,True,180.81,No,7,Hatchback,0
555661,06-01-2024,12:27:53,36284418,Adyar,College Campus,20.6,82,91.03,18,Cloudy,False,203.15,Yes,7,Sedan,5419
248411,19-07-2024,04:30:37,64318834,College Campus,Anna Nagar,21.7,84,87.87,12,Sunny,False,262.18,No,7,Hatchback,0
513157,25-04-2024,05:41:53,13404231,College Campus,Velachery,16.3,43,86.67,14,Sunny,False,166.5,No,5,Sedan,0
399684,29-06-2024,16:23:13,15938268,Porur,College Campus,15.6,83,90.08,12,Cloudy,False,193.22,Yes,5,SUV,8653
467114,14-05-2024,01:49:00,35776479,College Campus,Velachery,13.8,83,85.87,13,Rainy,False,164.08,No,4,Minivan,0
71151,28-02-2024,19:45:14,27847057,Porur,College Campus,20.1,82,85.88,16,Rainy,False,210.38,No,4,SUV,0
686116,17-05-2024,01:59:03,58467576,Tambaram,College Campus,16.9,30,86.09,17,Cloudy,False,154.05,No,5,Hatchback,0
224513,24-02-2024,14:21:59,27847057,College Campus,Mylapore,8.7,16,85.82,12,Rainy,False,112.0,No,4,SUV,0
759443,19-04-2024,15:17:55,3340059,College Campus,Adyar,18.4,16,86.32,15,Cloudy,False,206.48,Yes,7,Minivan,7341
241040,16-03-2024,15:22:03,30154547,Tambaram,College Campus,19.0,52,87.22,18,Cloudy,False,151.91,No,6,Minivan,0
843822,22-10-2024,16:56:05,50816208,College Campus,Mylapore,11.6,71,89.61,20,Rainy,False,85.76,Yes,7,Hatchback,5378
516544,08-11-2024,17:31:34,85726954,Porur,College Campus,12.8,48,92.33,12,Cloudy,False,192.05,Yes,6,Minivan,7356
238741,13-05-2024,07:32:00,24592667,College Campus,Mylapore,9.5,31,86.33,17,Sunny,False,79.6,Yes,4,SUV,8790
91453,26-05-2024,00:00:33,83374564,College Campus,Mylapore,8.9,69,85.84,13,Rainy,False,114.6,Yes,4,SUV,8750
397186,13-04-2024,03:36:17,46966595,Porur,College Campus,11.4,53,85.0,15,Sunny,True,106.59,Yes,6,Hatchback,7914
651103,10-05-2024,16:44:44,23921087,College Campus,Tambaram,11.9,54,86.59,15,Cloudy,True,123.65,No,4,Sedan,0
430740,13-06-2024,01:48:23,96834314,Velachery,College Campus,11.0,22,86.91,15,Rainy,False,105.16,Yes,4,Minivan,8646
208806,18-02-2024,10:46:49,17593208,Adyar,College Campus,29.0,24,85.7,20,Rainy,True,223.68,No,4,SUV,0
806156,10-09-2024,05:21:44,45657786,College Campus,Anna Nagar,28.8,45,92.87,12,Cloudy,False,434.63,Yes,4,Minivan,5491
311947,01-03-2024,01:51:16,18818463,College Campus,T Nagar,22.2,36,86.13,19,Sunny,True,196.24,Yes,6,Sedan,8908
702414,28-10-2024,05:43:40,4584649,College Campus,Tambaram,12.6,54,90.24,16,Rainy,False,127.92,No,4,SUV,0
458002,27-02-2024,19:44:42,72604068,College Campus,Adyar,27.5,41,85.71,19,Rainy,True,223.3,Yes,4,Minivan,7671
226903,18-07-2024,16:52:56,52962951,Anna Nagar,College Campus,7.6,77,87.69,20,Rainy,True,59.98,No,5,SUV,0
890592,07-05-2024,15:01:13,24889817,Mylapore,College Campus,24.2,21,87.56,17,Cloudy,False,243.06,Yes,5,SUV,8809
579676,09-03-2024,14:42:21,51848838,Anna Nagar,College Campus,18.7,39,86.73,14,Sunny,True,208.52,Yes,4,Hatchback,6762
666202,15-08-2024,13:05:43,96264277,College Campus,Tambaram,18.7,53,91.49,17,Rainy,True,166.05,No,4,Sedan,0
873787,05-11-2024,05:06:29,53796216,College Campus,Velachery,22.8,38,91.48,14,Rainy,True,245.82,No,6,SUV,0
139639,11-12-2024,23:53:11,11977985,Anna Nagar,College Campus,20.4,32,93.63,19,Rainy,True,165.87,Yes,4,Sedan,8536
754048,24-08-2024,15:10:38,83063524,College Campus,Porur,9.2,20,91.29,13,Sunny,True,106.6,Yes,7,Sedan,7207
709991,24-09-2024,04:40:06,70651225,Anna Nagar,College Campus,22.5,69,89.48,16,Cloudy,False,207.62,No,4,SUV,0
388939,07-11-2024,14:04:09,39023047,College Campus,Tambaram,9.5,68,91.92,14,Sunny,False,121.63,No,7,SUV,0
784806,29-07-2024,18:58:43,56523700,College Campus,Anna Nagar,6.3,67,91.04,17,Cloudy,True,55.67,Yes,5,Minivan,8971
366254,11-07-2024,04:57:50,61004206,Porur,College Campus,16.3,25,88.94,17,Cloudy,True,153.5,No,4,Minivan,0
371217,18-04-2024,00:52:00,15258153,Porur,College Campus,7.9,37,86.36,18,Sunny,True,68.22,No,4,Hatchback,0
360813,02-09-2024,20:30:27,13161189,Tambaram,College Campus,15.9,90,90.94,19,Cloudy,True,125.57,Yes,4,Sedan,7571
648763,16-03-2024,02:39:56,22192264,Mylapore,College Campus,24.5,46,87.22,14,Cloudy,True,274.74,No,6,Sedan,0
665733,10-05-2024,22:00:47,7857661,Tambaram,College Campus,29.1,80,86.59,17,Cloudy,False,289.03,Yes,5,SUV,5793
449131,10-04-2024,19:00:56,36475521,Anna Nagar,College Campus,26.1,52,85.22,14,Cloudy,False,262.14,No,5,SUV,0
866974,22-02-2024,19:26:19,53352565,T Nagar,College Campus,20.9,63,85.0,13,Cloudy,False,245.98,No,4,Hatchback,0
131596,18-04-2024,19:51:15,51688974,College Campus,Anna Nagar,11.6,52,86.36,12,Sunny,True,137.74,Yes,5,Sedan,5401
242871,30-06-2024,14:02:57,83374564,Velachery,College Campus,25.9,85,89.66,18,Rainy,True,212.87,No,5,Hatchback,0
507812,19-06-2024,01:05:23,6608430,College Campus,T Nagar,10.1,61,87.53,15,Rainy,True,114.93,Yes,6,Sedan,5870
770700,15-10-2024,05:17:52,56523700,College Campus,Porur,10.5,46,90.31,18,Cloudy,True,94.83,Yes,6,Minivan,8470
595704,23-04-2024,22:04:00,53988798,College Campus,Anna Nagar,27.8,26,86.61,12,Rainy,True,361.16,Yes,7,SUV,8505
455991,25-03-2024,15:18:52,21822898,College Campus,Adyar,18.0,57,86.31,20,Cloudy,False,139.82,Yes,7,SUV,7063
134603,17-10-2024,04:45:58,90388133,College Campus,Porur,23.7,31,89.89,16,Sunny,False,239.67,No,6,Minivan,0
311960,19-05-2024,04:00:12,39544655,College Campus,T Nagar,8.4,43,85.88,18,Rainy,True,78.15,No,5,Sedan,0
